-13.15 -nan 1.51431
-13.14 -nan 1.54775
-13.13 -nan 1.58224
-13.12 -nan 1.61783
-13.11 -nan 1.6546
-13.1 -nan 1.69261
-13.09 -nan 1.73193
-13.08 -nan 1.77263
-13.07 -nan 1.8148
-13.06 -nan 1.85853
-13.05 -nan 1.90392
-13.04 -nan 1.95107
-13.03 -nan 2.00009
-13.02 -nan 2.05112
-13.01 -nan 2.10428
-13 -nan 2.15973
-12.99 -nan 2.21763
-12.98 -nan 2.27815
-12.97 -nan 2.34149
-12.96 -nan 2.40788
-12.95 -nan 2.47753
-12.94 -nan 2.55073
-12.93 -nan 2.62776
-12.92 -nan 2.70895
-12.91 -nan 2.79466
-12.9 -nan 2.88529
-12.89 -nan 2.98132
-12.88 -nan 3.08324
-12.87 -nan 3.19165
-12.86 -nan 3.30721
-12.85 -nan 3.43067
-12.84 -nan 3.56291
-12.83 -nan 3.70492
-12.82 -nan 3.85785
-12.81 -nan 4.02306
-12.8 -nan 4.20212
-12.79 -nan 4.39689
-12.78 -nan 4.60958
-12.77 -nan 4.84282
-12.76 -nan 5.0998
-12.75 -nan 5.3844
-12.74 -nan 5.7014
-12.73 -nan 6.05673
-12.72 -nan 6.45788
-12.71 -nan 6.91442
-12.7 -nan 7.43879
-12.69 -nan 8.04744
-12.68 -nan 8.76263
-12.67 -nan 9.6152
-12.66 -nan 10.6492
-12.65 -nan 11.9296
-12.64 -nan 13.557
-12.63 -nan 15.6948
-12.62 -nan 18.6286
-12.61 -nan 22.9058
-12.6 -nan 29.7247
-12.59 -nan 42.3123
-12.58 -nan 73.3663
-12.57 -nan 275.528
-12.56 -nan -156.969
-12.55 -nan -61.0796
-12.54 -nan -37.9122
-12.53 -nan -27.4826
-12.52 -nan -21.5499
-12.51 -nan -17.7209
-12.5 -nan -15.0448
-12.49 -nan -13.0686
-12.48 -nan -11.5492
-12.47 -nan -10.3445
-12.46 -nan -9.36561
-12.45 -nan -8.55441
-12.44 -nan -7.87106
-12.43 -nan -7.28744
-12.42 -nan -6.78311
-12.41 -nan -6.34285
-12.4 -nan -5.95512
-12.39 -nan -5.61097
-12.38 -nan -5.30338
-12.37 -nan -5.02679
-12.36 -nan -4.77666
-12.35 -nan -4.54935
-12.34 -nan -4.34182
-12.33 -nan -4.15156
-12.32 -nan -3.97647
-12.31 -nan -3.81477
-12.3 -nan -3.66495
-12.29 -nan -3.52573
-12.28 -nan -3.396
-12.27 -nan -3.27478
-12.26 -nan -3.16125
-12.25 -nan -3.05468
-12.24 -nan -2.95443
-12.23 -nan -2.85993
-12.22 -nan -2.77069
-12.21 -nan -2.68626
-12.2 -nan -2.60625
-12.19 -nan -2.5303
-12.18 -nan -2.4581
-12.17 -nan -2.38936
-12.16 -nan -2.32384
-12.15 -nan -2.26129
-12.14 -nan -2.2015
-12.13 -nan -2.14429
-12.12 -nan -2.08949
-12.11 -nan -2.03692
-12.1 -nan -1.98646
-12.09 -nan -1.93796
-12.08 -nan -1.89131
-12.07 -nan -1.84638
-12.06 -nan -1.80309
-12.05 -nan -1.76133
-12.04 -nan -1.72102
-12.03 -nan -1.68207
-12.02 -nan -1.64441
-12.01 -nan -1.60796
-12 -nan -1.57267
-11.99 -nan -1.53848
-11.98 -nan -1.50532
-11.97 -nan -1.47314
-11.96 -nan -1.4419
-11.95 -nan -1.41154
-11.94 -nan -1.38204
-11.93 -nan -1.35333
-11.92 -nan -1.32539
-11.91 -nan -1.29819
-11.9 -nan -1.27168
-11.89 -nan -1.24583
-11.88 -nan -1.22062
-11.87 -nan -1.19602
-11.86 -nan -1.17201
-11.85 -nan -1.14854
-11.84 -nan -1.12562
-11.83 -nan -1.1032
-11.82 -nan -1.08127
-11.81 -nan -1.05981
-11.8 -nan -1.0388
-11.79 -nan -1.01822
-11.78 -nan -0.998057
-11.77 -nan -0.978292
-11.76 -nan -0.958911
-11.75 -nan -0.939897
-11.74 -nan -0.921238
-11.73 -nan -0.902919
-11.72 -nan -0.884929
-11.71 -nan -0.867253
-11.7 -nan -0.849882
-11.69 -nan -0.832804
-11.68 -nan -0.816008
-11.67 -nan -0.799483
